"5EJ46","5PC35","","20061001","0"
"5EJ47","5PCHQ","","20061001","0"
"5EJ48","5PC36","","20061001","0"
"5EJ49","5PC34","","20061001","0"
"5EJEX","5PC37","","20061001","0"
"5EJHQ","5PCHQ","","20061001","0"
"5EK","5N5","","20061001","0"
"5EK01","5N501","","20061001","0"
"5EK1C","5N513","","20061001","0"
"5EK1D","5N514","","20061001","0"
"5EK1E","5N515","","20061001","0"
"5EK1F","5N516","","20061001","0"
"5EK1G","5N517","","20061001","0"
"5EK1H","5N518","","20061001","0"
"5EK1J","5N519","","20061001","0"
"5EK1K","5N520","","20061001","0"
"5EK1L","5N521","","20061001","0"
"5EK1M","5N522","","20061001","0"
"5EK1N","5N523","","20061001","0"
"5EK3C","5N524","","20061001","0"
"5EK5A","5N525","","20061001","0"
"5EKEE","5N526","","20061001","0"
"5EKEJ","5N527","","20061001","0"
"5EKET","5N528","","20061001","0"
"5EL","5N5","","20061001","0"
"5EL01","5N529","","20061001","0"
"5EL1A","5N530","","20061001","0"
"5EL1C","5N531","","20061001","0"
"5EL1D","5N532","","20061001","0"
"5EL1E","5N533","","20061001","0"
"5EL1F","5N534","","20061001","0"
"5EL1G","5N535","","20061001","0"
"5EL1H","5N536","","20061001","0"
"5EL1J","5N537","","20061001","0"
"5EL1K","5N538","","20061001","0"
"5EL1L","5N539","","20061001","0"
"5EL1M","5N540","","20061001","0"
"5EL1N","5N541","","20061001","0"
"5EL1P","5N542","","20061001","0"
"5EL1Q","5N543","","20061001","0"
"5EL1R","5N544","","20061001","0"
"5EL1T","5N545","","20061001","0"
"5EL3D","5N546","","20061001","0"
"5EL5A","5N547","","20061001","0"
"5EL5C","5N548","","20061001","0"
"5EL5D","5N549","","20061001","0"
"5EL5E","5N550","","20061001","0"
"5EL5F","5N551","","20061001","0"
"5EL5G","5N552","","20061001","0"
"5ELEY","5N553","","20061001","0"
"5ELLA","5N554","","20061001","0"
"5EN","5N4","","20061001","0"
"5EN54","5N454","","20061001","0"
"5EN99","5N499","","20061001","0"
"5ENA1","5N4A1","","20061001","0"
"5ENB1","5N4D3","","20061001","0"
"5ENCG","5N4CG","","20061001","0"
"5ENE4","5N4E4","","20061001","0"
"5ENE8","5N4E8","","20061001","0"
"5ENFC","5N4FC","","20061001","0"
"5ENFW","5N4FW","","20061001","0"
"5ENHH","5N4HH","","20061001","0"
"5ENJH","5N4JH","","20061001","0"
"5ENKJ","5N4KJ","","20061001","0"
"5ENN5","5N4N5","","20061001","0"
"5ENNG","5N4NG","","20061001","0"
"5ENVA","5N4VA","","20061001","0"
"5ENVC","5N4VC","","20061001","0"
"5ENVD","5N4VD","","20061001","0"
"5ENVE","5N4VE","","20061001","0"
"5ENVF","5N4VF","","20061001","0"
"5ENVG","5N4VG","","20061001","0"
"5ENVH","5N4VH","","20061001","0"
"5ENVJ","5N4VJ","","20061001","0"
"5ENW1","5N4W1","","20061001","0"
"5ENW2","5N4W2","","20061001","0"
"5ENW3","5N4W3","","20061001","0"
"5ENW4","5N4W4","","20061001","0"
"5ENW5","5N4W5","","20061001","0"
"5ENW6","5N4W6","","20061001","0"
"5ENW7","5N4W7","","20061001","0"
"5ENWA","5N4WA","","20061001","0"
"5ENWC","5N4WC","","20061001","0"
"5ENWD","5N4WD","","20061001","0"
"5ENWE","5N4WE","","20061001","0"
"5ENWF","5N4WF","","20061001","0"
"5ENWG","5N4WG","","20061001","0"
"5ENWH","5N4WH","","20061001","0"
"5ENWJ","5N4WJ","","20061001","0"
"5ENWK","5N4WK","","20061001","0"
"5ENWL","5N4WL","","20061001","0"
"5ENWM","5N4WM","","20061001","0"
"5ENWN","5N4WN","","20061001","0"
"5ENWQ","5N4WQ","","20061001","0"
"5ENWR","5N4WR","","20061001","0"
"5ENWT","5N4WT","","20061001","0"
"5ENWU","5N4WY","","20061001","0"
"5ENWV","5N4WV","","20061001","0"
"5ENWX","5N4WX","","20061001","0"
"5ENXQ","5N4XQ","","20061001","0"
"5ENYW","5N4YW","","20061001","0"
"5EP","5N4","","20061001","0"
"5EP54","5N454","","20061001","0"
"5EP99","5N499","","20061001","0"
"5EPA1","5N4A1","","20061001","0"
"5EPA3","5N4A3","","20061001","0"
"5EPA4","5N4A4","","20061001","0"
"5EPA6","5N4A6","","20061001","0"
"5EPA7","5N4A7","","20061001","0"
"5EPA9","5N4A9","","20061001","0"
"5EPB1","5N4D3","","20061001","0"
"5EPC3","5N4C3","","20061001","0"
"5EPCC","5N4CC","","20061001","0"
"5EPCG","5N4CG","","20061001","0"
"5EPCJ","5N4CJ","","20061001","0"
"5EPE2","5N4E2","","20061001","0"
"5EPE4","5N4E4","","20061001","0"
"5EPE8","5N4E8","","20061001","0"
"5EPEF","5N4EF","","20061001","0"
"5EPFC","5N4FC","","20061001","0"
"5EPFW","5N4FW","","20061001","0"
"5EPHH","5N4HH","","20061001","0"
"5EPJ2","5N4J2","","20061001","0"
"5EPJ3","5N4J3","","20061001","0"
"5EPJ4","5N4J4","","20061001","0"
"5EPJ5","5N4J5","","20061001","0"
"5EPJ6","5N4J6","","20061001","0"
"5EPJA","5N4JA","","20061001","0"
"5EPJC","5N4JC","","20061001","0"
"5EPJE","5N4JE","","20061001","0"
"5EPJG","5N4JG","","20061001","0"
"5EPJH","5N4JH","","20061001","0"
"5EPJK","5N4JK","","20061001","0"
"5EPJL","5N4JL","","20061001","0"
"5EPJM","5N4JM","","20061001","0"
"5EPJN","5N4JN","","20061001","0"
"5EPJP","5N4JP","","20061001","0"
"5EPJQ","5N4JQ","","20061001","0"
"5EPJR","5N4JR","","20061001","0"
"5EPJT","5N4JT","","20061001","0"
"5EPJU","5N4KP","","20061001","0"
"5EPJV","5N4JV","","20061001","0"
"5EPJW","5N4JW","","20061001","0"
"5EPJX","5N4JX","","20061001","0"
"5EPJY","5N4JY","","20061001","0"
"5EPKA","5N4KA","","20061001","0"
"5EPKC","5N4KC","","20061001","0"
"5EPKD","5N4KD","","20061001","0"
"5EPKE","5N4KE","","20061001","0"
"5EPKF","5N4KF","","20061001","0"
"5EPKG","5N4KG","","20061001","0"
"5EPKH","5N4KH","","20061001","0"
"5EPKJ","5N4KJ","","20061001","0"
"5EPKK","5N4KK","","20061001","0"
"5EPKL","5N4KL","","20061001","0"
"5EPKM","5N4KM","","20061001","0"
"5EPKN","5N4KN","","20061001","0"
"5EPN1","5N4N1","","20061001","0"
"5EPN3","5N4N3","","20061001","0"
"5EPN5","5N4N5","","20061001","0"
"5EPNG","5N4NG","","20061001","0"
"5EPS8","5N4L8","","20061001","0"
"5EPVF","5N4VF","","20061001","0"
"5EPW2","5N4W2","","20061001","0"
"5EPWM","5N4WM","","20061001","0"
"5EPXL","5N4XL","","20061001","0"
"5EPXP","5N4XP","","20061001","0"
"5EPXQ","5N4XQ","","20061001","0"
"5EPYH","5N4YH","","20061001","0"
"5EPYW","5N4YW","","20061001","0"
"5EQ","5N4","","20061001","0"
"5EQ54","5N454","","20061001","0"
"5EQ99","5N499","","20061001","0"
"5EQA1","5N4A1","","20061001","0"
"5EQC1","5N4C1","","20061001","0"
"5EQC4","5N4C4","","20061001","0"
"5EQC8","5N4C8","","20061001","0"
"5EQCG","5N4CG","","20061001","0"
"5EQD1","5N4D1","","20061001","0"
"5EQE1","5N4E1","","20061001","0"
"5EQE2","5N4E2","","20061001","0"
"5EQE3","5N4E3","","20061001","0"
"5EQE4","5N4E4","","20061001","0"
"5EQE5","5N4E5","","20061001","0"
"5EQE6","5N4E6","","20061001","0"
"5EQE7","5N4E7","","20061001","0"
"5EQE8","5N4E8","","20061001","0"
"5EQE9","5N4E9","","20061001","0"
"5EQEA","5N4EA","","20061001","0"
"5EQEB","5N4GA","","20061001","0"
"5EQEC","5N4EC","","20061001","0"
"5EQED","5N4ED","","20061001","0"
"5EQEE","5N4EE","","20061001","0"
"5EQEG","5N4EG","","20061001","0"
"5EQEH","5N4EH","","20061001","0"
"5EQEJ","5N4EJ","","20061001","0"
"5EQEK","5N4EK","","20061001","0"
"5EQEL","5N4EL","","20061001","0"
"5EQEM","5N4EM","","20061001","0"
"5EQEN","5N4EN","","20061001","0"
"5EQEP","5N4EP","","20061001","0"
"5EQEQ","5N4EQ","","20061001","0"
"5EQER","5N4ER","","20061001","0"
"5EQET","5N4ET","","20061001","0"
"5EQEU","5N4GC","","20061001","0"
"5EQEV","5N4EV","","20061001","0"
"5EQEW","5N4EW","","20061001","0"
"5EQEX","5N4EX","","20061001","0"
"5EQEY","5N4EY","","20061001","0"
"5EQF1","5N4F1","","20061001","0"
"5EQFA","5N4FA","","20061001","0"
"5EQFC","5N4FC","","20061001","0"
"5EQFD","5N4FD","","20061001","0"
"5EQFE","5N4FE","","20061001","0"
"5EQFF","5N4FF","","20061001","0"
"5EQFG","5N4FG","","20061001","0"
"5EQFH","5N4FH","","20061001","0"
"5EQFJ","5N4FJ","","20061001","0"
"5EQFK","5N4FK","","20061001","0"
"5EQFL","5N4FL","","20061001","0"
"5EQFM","5N4FM","","20061001","0"
"5EQFN","5N4FN","","20061001","0"
"5EQFP","5N4FP","","20061001","0"
"5EQFQ","5N4FQ","","20061001","0"
"5EQFR","5N4FR","","20061001","0"
"5EQFT","5N4FT","","20061001","0"
"5EQFU","5N4GD","","20061001","0"
"5EQFV","5N4FV","","20061001","0"
"5EQFW","5N4FW","","20061001","0"
"5EQFX","5N4FX","","20061001","0"
"5EQHH","5N4HH","","20061001","0"
"5EQJ2","5N4J2","","20061001","0"
"5EQJF","5N4JF","","20061001","0"
"5EQJH","5N4JH","","20061001","0"
"5EQJQ","5N4JQ","","20061001","0"
"5EQJW","5N4JW","","20061001","0"
"5EQJX","5N4JX","","20061001","0"
"5EQN1","5N4N1","","20061001","0"
"5EQN5","5N4N5","","20061001","0"
"5EQNG","5N4NG","","20061001","0"
"5EQS7","5N4L7","","20061001","0"
"5EQVD","5N4VD","","20061001","0"
"5EQVF","5N4VF","","20061001","0"
"5EQXL","5N4XL","","20061001","0"
"5EQXQ","5N4XQ","","20061001","0"
"5EQYW","5N4YW","","20061001","0"
"5ER","5N6","","20061001","0"
"5ER01","5N6RA","","20061001","0"
"5ER02","5N6RC","","20061001","0"
"5ER03","5N6RD","","20061001","0"
"5ER04","5N6RE","","20061001","0"
"5ER05","5N6RF","","20061001","0"
"5ER06","5N6RG","","20061001","0"
"5ERGL","5N6RH","","20061001","0"
"5ERGW","5N6RJ","","20061001","0"
"5ERGX","5N6RK","","20061001","0"
"5EV","5N8","","20061001","0"
"5EV01","5N885","","20061001","0"
"5EV02","5N886","","20061001","0"
"5EV03","5N887","","20061001","0"
"5EV04","5N888","","20061001","0"
"5EV05","5N889","","20061001","0"
"5EV06","5N890","","20061001","0"
"5EV07","5N891","","20061001","0"
"5EV08","5N892","","20061001","0"
"5EV09","5N893","","20061001","0"
"5EV10","5N882","","20061001","0"
"5EV11","5N895","","20061001","0"
"5EV12","5N896","","20061001","0"
"5EV13","5N897","","20061001","0"
"5EV14","5N898","","20061001","0"
"5EV15","5N899","","20061001","0"
"5EV16","5N8A1","","20061001","0"
"5EV17","5N8A2","","20061001","0"
"5EV18","5N8A3","","20061001","0"
"5EV19","5N8A4","","20061001","0"
"5EVHQ","5N8A3","","20061001","0"
"5EX","5N7","","20061001","0"
"5EX03","5N712","","20061001","0"
"5EX04","5N713","","20061001","0"
"5EX05","5N714","","20061001","0"
"5EX07","5N715","","20061001","0"
"5EX10","5N716","","20061001","0"
"5EX11","5N717","","20061001","0"
"5EX12","5N718","","20061001","0"
"5EX13","5N719","","20061001","0"
"5EY","5PC","","20061001","0"
"5EY02","5PC39","","20061001","0"
"5EY03","5PC40","","20061001","0"
"5EY04","5PC41","","20061001","0"
"5EY05","5PC42","","20061001","0"
"5EY06","5PC43","","20061001","0"
"5EY07","5PC44","","20061001","0"
"5EY08","5PC45","","20061001","0"
"5EY13","5PC48","","20061001","0"
"5EY14","5PC49","","20061001","0"
"5EY15","5PC50","","20061001","0"
"5EY17","5PC51","","20061001","0"
"5EY18","5PC52","","20061001","0"
"5EY19","5PC53","","20061001","0"
"5EY20","5PC54","","20061001","0"
"5EY21","5PC55","","20061001","0"
"5EY22","5PC56","","20061001","0"
"5EY24","5PC57","","20061001","0"
"5EY25","5PC58","","20061001","0"
"5EY26","5PC59","","20061001","0"
"5EY27","5PC60","","20061001","0"
"5EY28","5PC61","","20061001","0"
"5EY29","5PC62","","20061001","0"
"5EY30","5PC49","","20061001","0"
"5EY31","5PC63","","20061001","0"
"5EY32","5PC64","","20061001","0"
"5EY33","5PC65","","20061001","0"
"5EY34","5PC66","","20061001","0"
"5EY35","5PC67","","20061001","0"
"5EY36","5PC68","","20061001","0"
"5EY37","5PC69","","20061001","0"
"5EY38","5PC70","","20061001","0"
"5EY39","5PC71","","20061001","0"
"5EY40","5PC72","","20061001","0"
"5EY41","5PC73","","20061001","0"
"5EY42","5PC74","","20061001","0"
"5EY45","5PC75","","20061001","0"
"5EY47","5PC76","","20061001","0"
"5EY48","5PC77","","20061001","0"
"5EY49","5PC78","","20061001","0"
"5EY50","5PCHQ","","20061001","0"
"5EY51","5PC79","","20061001","0"
"5EY52","5PC09","","20061001","0"
"5EY53","5PC80","","20061001","0"
"5EY54","5PC81","","20061001","0"
"5EYHQ","5PCHQ","","20061001","0"
"5F2","5NG","","20061001","0"
"5F201","5NG52","","20061001","0"
"5F202","5NG53","","20061001","0"
"5F203","5NG54","","20061001","0"
"5F204","5NG55","","20061001","0"
"5F205","5NG56","","20061001","0"
"5F206","5NG57","","20061001","0"
"5F207","5NG58","","20061001","0"
"5F208","5NG59","","20061001","0"
"5F209","5NG60","","20061001","0"
"5F210","5NG61","","20061001","0"
"5F211","5NG62","","20061001","0"
"5F212","5NG63","","20061001","0"
"5F213","5NG64","","20061001","0"
"5F214","5NG65","","20061001","0"
"5F215","5NG66","","20061001","0"
"5F216","5NG67","","20061001","0"
"5F217","5NG68","","20061001","0"
"5F218","5NG69","","20061001","0"
"5F219","5NG70","","20061001","0"
"5F220","5NG71","","20061001","0"
"5F221","5NG72","","20061001","0"
"5F222","5NG73","","20061001","0"
"5F223","5NG74","","20061001","0"
"5F224","5NG75","","20061001","0"
"5F225","5NG77","","20061001","0"
"5F228","5NG76","","20061001","0"
"5F3","5NG","","20061001","0"
"5F301","5NG01","","20061001","0"
"5F303","5NG03","","20061001","0"
"5F304","5NG04","","20061001","0"
"5F305","5NG05","","20061001","0"
"5F306","5NG06","","20061001","0"
"5F308","5NG08","","20061001","0"
"5F309","5NG09","","20061001","0"
"5F310","5NG10","","20061001","0"
"5F311","5NG11","","20061001","0"
"5F313","5NG13","","20061001","0"
"5F314","5NG14","","20061001","0"
"5F315","5NG15","","20061001","0"
"5F317","5NG17","","20061001","0"
"5F318","5NG18","","20061001","0"
"5F320","5NG20","","20061001","0"
"5F321","5NG21","","20061001","0"
"5F322","5NG22","","20061001","0"
"5F323","5NG23","","20061001","0"
"5F324","5NG24","","20061001","0"
"5F325","5NG25","","20061001","0"
"5F326","5NG26","","20061001","0"
"5F327","5NG27","","20061001","0"
"5F328","5NG28","","20061001","0"
"5F329","5NG78","","20061001","0"
"5F4","5NQ","","20061001","0"
"5F401","5NQ17","","20061001","0"
"5F402","5NQ18","","20061001","0"
"5F403","5NQ19","","20061001","0"
"5F404","5NQ20","","20061001","0"
"5F405","5NQ21","","20061001","0"
"5F406","5NQ22","","20061001","0"
"5F407","5NQ24","","20061001","0"
"5F4RH","5NQ16","","20061001","0"
"5F6","5NR","","20061001","0"
"5F601","5NR01","","20061001","0"
"5F602","5NR02","","20061001","0"
"5F603","5NR03","","20061001","0"
"5F604","5NR04","","20061001","0"
"5F605","5NR05","","20061001","0"
"5F606","5NR06","","20061001","0"
"5F607","5NR07","","20061001","0"
"5F608","5NR08","","20061001","0"
"5F609","5NR09","","20061001","0"
"5F610","5NR10","","20061001","0"
"5F611","5NR11","","20061001","0"
"5F612","5NR12","","20061001","0"
"5F8","5NK","","20061001","0"
"5F801","5NK33","","20061001","0"
"5F802","5NK34","","20061001","0"
"5F803","5NK35","","20061001","0"
"5F804","5NK36","","20061001","0"
"5F805","5NK37","","20061001","0"
"5F808","5NK38","","20061001","0"
"5F809","5NK39","","20061001","0"
"5F814","5NK40","","20061001","0"
"5F9","5NJ","","20061001","0"
"5F901","5NJ01","","20061001","0"
"5F902","5NJ02","","20061001","0"
"5F903","5NJ03","","20061001","0"
"5F904","5NJ04","","20061001","0"
"5F905","5NJ05","","20061001","0"
"5F906","5NJ06","","20061001","0"
"5F907","5NJ07","","20061001","0"
"5F908","5NJ01","","20061001","0"
"5F909","5NJ05","","20061001","0"
"5F910","5NJ10","","20061001","0"
"5F911","5NJ11","","20061001","0"
"5F912","5NJ12","","20061001","0"
"5F913","5NJ13","","20061001","0"
"5F914","5NJ14","","20061001","0"
"5F9HQ","5NJ15","","20061001","0"
"5FA","5N8","","20061001","0"
"5FABX","5N866","","20061001","0"
"5FACF","5N867","","20061001","0"
"5FAEA","5N872","","20061001","0"
"5FAED","5N873","","20061001","0"
"5FAEH","5N875","","20061001","0"
"5FAEI","5N815","","20061001","0"
"5FAEP","5N876","","20061001","0"
"5FAFA","5N877","","20061001","0"
"5FAFJ","5N823","","20061001","0"
"5FAFM","5N878","","20061001","0"
"5FC","5N8","","20061001","0"
"5FC01","5N8A6","","20061001","0"
"5FC02","5N8A7","","20061001","0"
"5FC03","5N8A8","","20061001","0"
"5FC04","5N8A9","","20061001","0"
"5FC05","5N8AA","","20061001","0"
"5FC06","5N8AC","","20061001","0"
"5FC07","5N8AD","","20061001","0"
"5FC08","5N8A5","","20061001","0"
"5FC09","5N894","","20061001","0"
"5FC09","5N8AE","","20061001","0"
"5FD","5QC","","20061001","0"
"5FD02","5QCE7","","20061001","0"
"5FD05","5QCA3","","20061001","0"
"5FD06","5QCE9","","20061001","0"
"5FD07","5QCF1","","20061001","0"
"5FD08","5QCF2","","20061001","0"
"5FD10","5QCF3","","20061001","0"
"5FD12","5QCF4","","20061001","0"
"5FD13","5QCF5","","20061001","0"
"5FD16","5QCF6","","20061001","0"
"5FD17","5QCF7","","20061001","0"
"5FD18","5QCF8","","20061001","0"
"5FD29","5QCF9","","20061001","0"
"5FD33","5QCAC","","20061001","0"
"5FD40","5QCC2","","20061001","0"
"5FD42","5QCAD","","20061001","0"
"5FD43","5QCC4","","20061001","0"
"5FD45","5QCAE","","20061001","0"
"5FD47","5QCAF","","20061001","0"
"5FD50","5QCAG","","20061001","0"
"5FD51","5QCAH","","20061001","0"
"5FD54","5QCAJ","","20061001","0"
"5FD55","5QCAK","","20061001","0"
"5FD61","5QCAL","","20061001","0"
"5FD66","5QCAM","","20061001","0"
"5FD79","5QCAN","","20061001","0"
"5FD81","5QCD8","","20061001","0"
"5FDC6","5QCAP","","20061001","0"
"5FDC7","5QCAQ","","20061001","0"
"5FDE3","5QCAR","","20061001","0"
"5FDK2","5QCE6","","20061001","0"
"5FDK3","5QCE5","","20061001","0"
"5FDK4","5QCGC","","20061001","0"
"5FDK5","5QCGD","","20061001","0"
"5FDK6","5QCGE","","20061001","0"
"5FDK7","5QCGF","","20061001","0"
"5FDK8","5QCKG","","20061001","0"
"5FDK9","5QCHJ","","20061001","0"
"5FF","5P9","","20061001","0"
"5FF01","5P902","","20061001","0"
"5FF02","5P903","","20061001","0"
"5FF03","5P904","","20061001","0"
"5FF04","5P905","","20061001","0"
"5FF05","5P906","","20061001","0"
"5FF06","5P907","","20061001","0"
"5FFHQ","5P901","","20061001","0"
"5FH","5P8","","20061001","0"
"5FH01","5P809","","20061001","0"
"5FJ","5P8","","20061001","0"
"5FJ01","5P808","","20061001","0"
"5FJ02","5P803","","20061001","0"
"5FK","5P6","","20061001","0"
"5FK01","5P611","","20061001","0"
"5FK02","5P612","","20061001","0"
"5FK03","5P613","","20061001","0"
"5FK04","5P614","","20061001","0"
"5FK05","5P615","","20061001","0"
"5FK06","5P616","","20061001","0"
"5FK07","5P617","","20061001","0"
"5FK08","5P618","","20061001","0"
"5FK09","5P619","","20061001","0"
"5FKHQ","5P620","","20061001","0"
"5FM","5QP","","20061001","0"
"5FM01","5QP20","","20061001","0"
"5FM02","5QP18","","20061001","0"
"5FM03","5QP21","","20061001","0"
"5FM04","5QP19","","20061001","0"
"5FM05","5QP83","","20061001","0"
"5FM06","5QP85","","20061001","0"
"5FM07","5QP91","","20061001","0"
"5FM08","5QPA3","","20061001","0"
"5FM10","5QP03","","20061001","0"
"5FM11","5QP05","","20061001","0"
"5FM12","5QP90","","20061001","0"
"5FM12","5QP88","","20061001","0"
"5FM13","5QPA5","","20061001","0"
"5FM14","5QP92","","20061001","0"
"5FM15","5QP89","","20061001","0"
"5FM17","5QP17","","20061001","0"
"5FM18","5QP11","","20061001","0"
"5FM19","5QP84","","20061001","0"
"5FN","5QM","","20061001","0"
"5FN03","5QM63","","20061001","0"
"5FN05","5QM64","","20061001","0"
"5FN06","5QM65","","20061001","0"
"5FN07","5QM66","","20061001","0"
"5FN08","5QM67","","20061001","0"
"5FN09","5QM68","","20061001","0"
"5FN10","5QM69","","20061001","0"
"5FN11","5QM62","","20061001","0"
"5FN12","5QM14","","20061001","0"
"5FP","5QM","","20061001","0"
"5FP05","5QM02","","20061001","0"
"5FP07","5QM03","","20061001","0"
"5FP08","5QM04","","20061001","0"
"5FP11","5QM05","","20061001","0"
"5FP12","5QM06","","20061001","0"
"5FP42","5QM07","","20061001","0"
"5FP47","5QM08","","20061001","0"
"5FP48","5QM09","","20061001","0"
"5FP49","5QM70","","20061001","0"
"5FQ","5QQ","","20061001","0"
"5FQ02","5QQ10","","20061001","0"
"5FQ03","5QQ11","","20061001","0"
"5FQ04","5QQ12","","20061001","0"
"5FQ05","5QQ13","","20061001","0"
"5FQ08","5QQ14","","20061001","0"
"5FQ10","5QQ15","","20061001","0"
"5FQ11","5QQ16","","20061001","0"
"5FQ12","5QQ17","","20061001","0"
"5FQ17","5QQ18","","20061001","0"
"5FQ19","5QQ19","","20061001","0"
"5FQ40","5QQ1A","","20061001","0"
"5FQ41","5QQ1C","","20061001","0"
"5FQ42","5QQ1D","","20061001","0"
"5FQ43","5QQ1E","","20061001","0"
"5FQ44","5QQ1F","","20061001","0"
"5FQ45","5QQ1G","","20061001","0"
"5FQ46","5QQ1H","","20061001","0"
"5FQ47","5QQ1J","","20061001","0"
"5FQ48","5QQ1K","","20061001","0"
"5FQ49","5QQ1L","","20061001","0"
"5FQ50","5QQ1M","","20061001","0"
"5FQ51","5QQ1N","","20061001","0"
"5FQ52","5QQ1P","","20061001","0"
"5FQ53","5QQ1R","","20061001","0"
"5FQ54","5QQ1T","","20061001","0"
"5FQ55","5QQ1V","","20061001","0"
"5FQ56","5QQ1W","","20061001","0"
"5FQ57","5QQ1X","","20061001","0"
"5FQ58","5QQ1Y","","20061001","0"
"5FQ59","5QQ20","","20061001","0"
"5FQ60","5QQ21","","20061001","0"
"5FQ61","5QQ22","","20061001","0"
"5FQ63","5QQ23","","20061001","0"
"5FQ64","5QQ24","","20061001","0"
"5FQ65","5QQ25","","20061001","0"
"5FQ66","5QQ26","","20061001","0"
"5FQ67","5QQ27","","20061001","0"
"5FQHQ","5QQAC","","20061001","0"
"5FR","5QQ","","20061001","0"
"5FR02","5QQ30","","20061001","0"
"5FR08","5QQAD","","20061001","0"
"5FR85","5QQ31","","20061001","0"
"5FR99","5QQ32","","20061001","0"
"5FRA1","5QQAE","","20061001","0"
"5FT","5QQ","","20061001","0"
"5FT40","5QQ40","","20061001","0"
"5FT43","5QQ41","","20061001","0"
"5FT44","5QQ42","","20061001","0"
"5FT46","5QQ43","","20061001","0"
"5FT50","5QQ44","","20061001","0"
"5FT56","5QQ45","","20061001","0"
"5FT90","5QQ46","","20061001","0"
"5FTA1","5QQAF","","20061001","0"
"5FTHQ","5QQAG","","20061001","0"
"5FV","5QQ","","20061001","0"
"5FV14","5QQ50","","20061001","0"
"5FV19","5QQ51","","20061001","0"
"5FV23","5QQ52","","20061001","0"
"5FV25","5QQ53","","20061001","0"
"5FV30","5QQ54","","20061001","0"
"5FVA1","5QQAH","","20061001","0"
"5FVHQ","5QQAJ","","20061001","0"
"5FW","5QL","","20061001","0"
"5FW19","5QL19","","20061001","0"
"5FW20","5QL20","","20061001","0"
"5FW22","5QL22","","20061001","0"
"5FW23","5QL23","","20061001","0"
"5FWC1","5QLC9","","20061001","0"
"5FWC2","5QLD1","","20061001","0"
"5FWC3","5QLD2","","20061001","0"
"5FWC4","5QLD3","","20061001","0"
"5FWHQ","5QLHQ","","20061001","0"
"5FX","5QL","","20061001","0"
"5FX01","5QLC7","","20061001","0"
"5FX27","5QL27","","20061001","0"
"5FX28","5QL28","","20061001","0"
"5FX29","5QL29","","20061001","0"
"5FX30","5QL30","","20061001","0"
"5FXC1","5QLC8","","20061001","0"
"5FY","5QQ","","20061001","0"
"5FY01","5QQ60","","20061001","0"
"5FY02","5QQ61","","20061001","0"
"5FY03","5QQ62","","20061001","0"
"5FY04","5QQ63","","20061001","0"
"5FY05","5QQ64","","20061001","0"
"5FY06","5QQ65","","20061001","0"
"5FY07","5QQ66","","20061001","0"
"5FY08","5QQ67","","20061001","0"
"5FY09","5QQ68","","20061001","0"
"5FY10","5QQ69","","20061001","0"
"5FY11","5QQ6A","","20061001","0"
"5FY12","5QQ6C","","20061001","0"
"5FY13","5QQ6D","","20061001","0"
"5FY14","5QQ6E","","20061001","0"
"5FY15","5QQ6F","","20061001","0"
"5FY16","5QQ6G","","20061001","0"
"5FY17","5QQ6H","","20061001","0"
"5FY18","5QQ6J","","20061001","0"
"5FY19","5QQ6K","","20061001","0"
"5FY20","5QQ6L","","20061001","0"
"5FY21","5QQ6M","","20061001","0"
"5FY22","5QQ6N","","20061001","0"
"5FY23","5QQ02","","20061001","0"
"5FY24","5QQ01","","20061001","0"
"5FY26","5QQ6P","","20061001","0"
"5FY27","5QQ6R","","20061001","0"
"5FY28","5QQ6T","","20061001","0"
"5FY29","5QQ6V","","20061001","0"
"5FY30","5QQ6W","","20061001","0"
"5FY31","5QQ6X","","20061001","0"
"5FY32","5QQ6Y","","20061001","0"
"5FY33","5QQ71","","20061001","0"
"5FY34","5QQ72","","20061001","0"
"5FY35","5QQ73","","20061001","0"
"5FY36","5QQ74","","20061001","0"
"5FY37","5QQ75","","20061001","0"
"5FY38","5QQ76","","20061001","0"
"5FY39","5QQ77","","20061001","0"
"5FY99","5QQAK","","20061001","0"
"5G1","5PQ","","20061001","0"
"5G101","5PQH2","","20061001","0"
"5G102","5PQ36","","20061001","0"
"5G103","5PQ30","","20061001","0"
"5G115","5PQ15","","20061001","0"
"5G119","5PQ19","","20061001","0"
"5G146","5PQ46","","20061001","0"
"5G162","5PQ62","","20061001","0"
"5G167","5PQ67","","20061001","0"
"5G173","5PQ73","","20061001","0"
"5G174","5PQ74","","20061001","0"
"5G181","5PQ81","","20061001","0"
"5G183","5PQ83","","20061001","0"
"5G184","5PQ84","","20061001","0"
"5G186","5PQ86","","20061001","0"
"5G191","5PQ91","","20061001","0"
"5G2","5QG","","20061001","0"
"5G201","5QG01","","20061001","0"
"5G202","5QG02","","20061001","0"
"5G3","5QG","","20061001","0"
"5G301","5QG04","","20061001","0"
"5G302","5QG05","","20061001","0"
"5G303","5QG06","","20061001","0"
"5G4","5QD","","20061001","0"
"5G401","5QD01","","20061001","0"
"5G404","5QD04","","20061001","0"
"5G405","5QD05","","20061001","0"
"5G406","5QD06","","20061001","0"
"5G407","5QD07","","20061001","0"
"5G409","5QD09","","20061001","0"
"5G410","5QD10","","20061001","0"
"5G412","5QD12","","20061001","0"
"5G5","5QD","","20061001","0"
"5G501","5QD14","","20061001","0"
"5G502","5QD15","","20061001","0"
